,rac,ec,V2,V258
42951,0.681792831,0.25992105,434,0.112323624
42952,1,0.414213562,434,0.054592779
42953,0.681792831,0.25992105,434,0.121821719
42954,0.681792831,0.25992105,434,0.054592779
42955,0.414213562,0.25992105,434,0.084820265
42956,1,0.356201602,434,0.054592779
42957,0.681792831,0.25992105,434,0.084820265
42958,0.681792831,0.414213562,434,0.093250527
42960,1,0.322699751,434,0.144955842
42961,1,0.270083624,434,0.084820265
42962,1,0.302771836,434,0.132550336
42966,0.414213562,0.412104114,434,0.084820265
42967,1,0.193406704,434,0.132550336
42968,0.681792831,0.300569329,434,0.145964312
42969,1,0.550785522,434,0.0506866
42970,0.681792831,0.387523892,434,0.112323624
42971,0.681792831,0.504122955,434,0.144955842
42972,0.414213562,0.402439353,434,0.084820265
42973,1,0.235429341,434,0.0506866
42974,0.681792831,0.390969901,434,0.121821719
42975,1,0.208238268,434,0.215982319
42976,0.732050808,0.44260351,434,0.084820265
42977,1,0.25992105,434,0.215982319
42978,0.681792831,0.501200006,434,0.0506866
42979,0.681792831,0.363284156,434,0.0506866
42980,1,0.434714539,434,0.112323624
42981,0.414213562,0.25992105,434,0.144955842
42982,1,0.496212817,434,0.121821719
42983,0.681792831,0.371886314,434,0.144955842
42984,0.681792831,0.360551701,434,0.121821719
42985,0.681792831,0.388618284,434,0.144955842
42986,0.414213562,0.640958522,434,0.112323624
42988,0.456475315,0.596895424,434,0.084820265
42989,1,0.797341539,434,0.215982319
42990,1,0.368493717,434,0.112323624
42991,1,0.476385212,434,0.215982319
42992,0.414213562,0.544987956,434,0.112323624
42993,0.681792831,0.421833987,434,0.132550336
42994,0.414213562,0.490960334,434,0.093250527
42995,1,0.414213562,434,0.132550336
42996,0.414213562,0.629951472,434,0.084820265
42997,0.681792831,0.122462048,434,0.132550336
42998,0.414213562,0.25992105,434,0.084820265
42999,0.414213562,0.459839713,434,0.144955842
43000,1,0.25992105,434,0.093250527
43001,0,0.414213562,434,0.0506866
43002,0.414213562,0.539890322,434,0.121821719
43003,0.681792831,0.41561117,434,0.054592779
43005,0.681792831,0.397907909,434,0.0506866
43006,0.224744871,0.268835381,434,0.112323624
43007,0.414213562,0.64616495,434,0.132550336
43008,0.414213562,0.405346,434,0.112323624
43009,1,0.327087812,434,0.054592779
43010,0.414213562,0.339553733,434,0.121821719
43011,0.681792831,0.534563638,434,0.215982319
43012,0.414213562,0.25992105,434,0.145964312
43014,0.681792831,0.25992105,434,0.121821719
43015,0.681792831,0.25992105,434,0.0506866
43016,0.681792831,0.25992105,434,0.084820265
43017,1,0.587401052,434,0.132550336
43018,0.732050808,0.400235238,434,0.112323624
43019,0.224744871,0.480604103,434,0.132550336
43020,0.414213562,0.382952004,434,0.112323624
43021,1,0.654137238,434,0.215982319
43022,1,0.393533926,434,0.084820265
43023,0.414213562,0.356201602,434,0.215982319
43024,1,0.198453084,434,0.084820265
43025,0.681792831,0.267580968,434,0.132550336
43026,1,0.413217894,434,0.112323624
43027,0.414213562,0.356201602,434,0.0506866
43028,1,0.454239608,434,0.093250527
43029,0.414213562,0.459839713,434,0.0506866
43030,0.414213562,0.386722549,434,0.121821719
43031,0.456475315,0.386722549,434,0.0506866
43033,1,0.432878361,434,0.215982319
43034,0.681792831,0.460130751,434,0.121821719
43036,0,0.392021676,434,0.084820265
43037,0.414213562,0.441919649,434,0.132550336
43038,0.681792831,0.425620666,434,0.121821719
43039,0.681792831,0.321802152,434,0.054592779
43040,0.414213562,0.408369638,434,0.121821719
43041,1,0.574500133,434,0.215982319
43043,0.681792831,0.414213562,434,0.144955842
43044,0.681792831,0.25992105,434,0.084820265
43046,0.414213562,0.25992105,434,0.093250527
43047,0.681792831,0.429562009,434,0.054592779
43048,0.414213562,0.539538065,434,0.121821719
43049,0.414213562,0.235429341,434,0.144955842
43050,0.414213562,0.441919649,434,0.144955842
43051,0.681792831,0.53883234,434,0.0506866
43052,0.414213562,0.452121677,434,0.121821719
43053,0.681792831,0.516445176,434,0.0506866
43054,0.414213562,0.25992105,434,0.084820265
43055,1,0.25992105,434,0.132550336
43056,0.414213562,0.459839713,434,0.121821719
43057,1,0.414213562,434,0.121821719
43058,0.414213562,0.208238268,434,0.144955842
43059,0.414213562,0.25992105,434,0.121821719
43060,0.681792831,0.122462048,434,0.215982319
43061,0.414213562,0.25992105,434,0.112323624
43062,1,0.54178558,434,0.0506866
43063,0.681792831,0.356201602,434,0.145964312
43064,0.681792831,0.407451235,434,0.132550336
43065,0.414213562,0.552108156,434,0.112323624
43066,0.189207115,0.492693008,434,0.0506866
43067,0,0.587401052,434,0.112323624
43068,0.681792831,0.363284156,434,1.170278086
43069,1,0.25992105,434,1.661639413
43070,0.732050808,0.48306911,434,0.607650553
43071,0.732050808,0.441919649,434,1.661639413
43072,0.732050808,0.398763161,434,1.518512621
43073,0.681792831,0.577447549,434,0.892409418
43074,0.681792831,0.458262046,434,1.518512621
43075,1,0.460130751,434,0.892409418
43076,0.732050808,0.400811443,434,1.590309831
43077,0.732050808,0.559935863,434,0.892409418
43078,0.414213562,0.484036857,434,0.534841439
43080,0.456475315,0.441919649,434,0.607650553
43081,0.414213562,0.51737295,434,1.665552211
43082,0.414213562,0.25992105,434,0.534841439
43083,0.414213562,0.522284828,434,0.892409418
43084,0.414213562,0.339553733,434,0.607650553
43085,1,0.557065668,434,1.665552211
43086,0.224744871,0.503598227,434,0.607650553
43087,1,0.415173915,434,1.661639413
43089,0.732050808,0.641474303,434,1.665552211
43090,0,0.356201602,434,1.059231984
43091,1,0.471320251,434,1.665552211
43092,0.732050808,0.53270477,434,0.607650553
43093,1,0.540268223,434,0.381974666
43094,1,0.467564134,434,1.518512621
43095,0.414213562,0.536082261,434,1.665552211
43096,0.414213562,0.525297198,434,1.518512621
43097,0.414213562,0.25992105,434,1.665552211
43098,0.456475315,0.452451967,434,1.590309831
43099,0.732050808,0.208238268,434,0.993962719
43100,0.414213562,0.300569329,434,1.059231984
43102,0.681792831,0.587401052,434,1.665552211
43103,1,0.208238268,434,0.534841439
43104,0.414213562,0.593748796,434,0.892409418
43105,0.414213562,0.339553733,434,0.534841439
43106,0.681792831,0.25992105,434,1.661639413
43107,1,0.325850661,434,1.059231984
43108,1,0.356201602,434,0.381974666
43109,0.681792831,0.25992105,434,0.607650553
43111,0.732050808,0.510265361,434,1.059231984
43112,1,0.25992105,434,0.993962719
43113,1,0.485361162,434,0.607650553
43114,0.456475315,0.428248564,434,0.381974666
43115,0.414213562,0.500488368,434,1.590309831
43120,0.681792831,0.282240766,434,0.381974666
43121,0.224744871,0.445451723,434,0.534841439
43122,0.681792831,0.562113036,434,1.665552211
43123,0.414213562,0.399426554,434,1.059231984
43124,0.732050808,0.267580968,434,1.665552211
43125,0.414213562,0.604629101,434,1.590309831
43127,0.681792831,0.444436015,434,0.534841439
43128,0.414213562,0.514581068,434,0.993962719
43129,0.681792831,0.587401052,434,1.059231984
43130,0.414213562,0.406012515,434,0.892409418
43131,1,0.397196375,434,1.059231984
43132,0.681792831,0.450766003,434,0.381974666
43134,0.681792831,0.339553733,434,0.534841439
43135,0.732050808,0.529507255,434,1.059231984
43136,0.681792831,0.25992105,434,1.661639413
43137,0.414213562,0.339553733,434,0.993962719
43139,0.414213562,0.25992105,434,1.590309831
43140,0.681792831,0.300569329,434,1.665552211
43141,0.681792831,0.600205093,434,0.607650553
43142,0.681792831,0.25992105,434,0.993962719
43143,1,0.25992105,434,0.534841439
43144,1,0.491726304,434,0.381974666
43145,0.414213562,0.587401052,434,1.518512621
43146,0.681792831,0.424219561,434,0.534841439
43147,0.414213562,0.25992105,434,0.607650553
43148,0.732050808,0.410045641,434,0.993962719
43149,0.414213562,0.383854421,434,1.518512621
43150,0.224744871,0.439266597,434,1.665552211
43151,0.224744871,0.418220617,434,1.059231984
43152,0.414213562,0.494937814,434,0.993962719
43154,0.414213562,0.612162123,434,1.665552211
43156,1,0.364718895,434,1.590309831
43157,0.732050808,0.574058787,434,0.892409418
43158,0.681792831,0.461716993,434,1.590309831
43159,0.681792831,0.452983555,434,0.381974666
43162,0.732050808,0.411288575,434,1.590309831
43163,0.681792831,0.356201602,434,1.661639413
43164,0.732050808,0.454831515,434,0.607650553
43165,1,0.414213562,434,0.993962719
43166,0.732050808,0.373574797,434,1.518512621
43167,0.681792831,0.412104114,434,1.518512621
43170,1,0.572350633,434,1.661639413
43171,1,0.339553733,434,0.534841439
43172,1,0.484434978,434,0.892409418
43173,0.224744871,0.632993162,434,1.590309831
43176,0.681792831,0.406067986,434,1.059231984
43177,0,0.474369658,434,0.892409418
43178,0.224744871,0.386722549,434,1.590309831
43179,0.681792831,0.434296354,434,1.665552211
43180,0.414213562,0.411288575,434,0.607650553
43181,0.732050808,0.30495588,434,0.381974666
43182,1,0.470168531,434,0.607650553
43185,0.681792831,0.122462048,434,0.993962719
43186,0.414213562,0.599839039,434,1.059231984
43187,0.414213562,0.462311943,434,1.661639413
43188,0.456475315,0.38640533,434,1.518512621
43190,1,0.322481219,434,1.590309831
43191,0.681792831,0.503598227,434,0.892409418
43192,0.681792831,0.371572489,434,1.590309831
43193,0.681792831,0.396189514,434,0.993962719
43194,0.681792831,0.615632918,434,0.534841439
43195,0.681792831,0.561417991,434,0.892409418
43196,0.681792831,0.526285657,434,1.059231984
43198,0.414213562,0.629951472,434,0.112323624
43199,1,0.427029547,434,0.892409418
43201,0.414213562,0.339553733,434,0.534841439
43202,0.681792831,0.208238268,434,0.993962719
43203,0.414213562,0.414213562,434,1.590309831
43205,0.414213562,0.270083624,434,0.607650553
43206,0.681792831,0.45068606,434,0.993962719
43207,0.414213562,0.339553733,434,0.607650553
43208,0.414213562,0.339553733,434,0.381974666
43210,0.732050808,0.462578602,434,1.665552211
43212,1,0.410930404,434,1.665552211
43214,0.414213562,0.25992105,434,1.590309831
43215,0.414213562,0.25992105,434,1.665552211
43216,1,0.487529586,434,1.590309831
43217,0.681792831,0.607586972,434,0.993962719
43218,0.732050808,0.449799061,434,1.590309831
43220,0.681792831,0.414560622,434,1.518512621
43221,0.414213562,0.509610858,434,1.665552211
43223,0.414213562,0.581526854,434,0.892409418
43225,0.414213562,0.693375918,434,1.665552211
43226,0.681792831,0.447022018,434,1.059231984
43227,1,0.446336063,434,1.661639413
43228,0.732050808,0.414213562,434,1.059231984
43229,0.414213562,0.407451235,434,0.892409418
43230,1,0.487876613,434,1.518512621
43231,0.681792831,0.433885941,434,0.381974666
43232,0.414213562,0.587401052,434,1.518512621
43234,0.414213562,0.277447147,434,1.518512621
43236,0.414213562,0.382771167,434,1.661639413
43237,0.681792831,0.559134868,434,0.993962719
43239,0.414213562,0.358568377,434,0.381974666
43240,0.414213562,0.641849884,434,0.534841439
43241,0.414213562,0.670935535,434,1.661639413
43243,0.681792831,0.444766512,434,1.665552211
43244,0.414213562,0.427283806,434,1.590309831
43245,0.681792831,0.428248564,434,1.665552211
43246,1,0.476723019,434,0.534841439
43247,1,0.425620666,434,0.892409418
43250,0.681792831,0.47410701,434,0.534841439
43251,0.414213562,0.436289793,434,0.381974666
43253,0.681792831,0.25992105,434,1.356371296
43254,0.456475315,0.623587461,434,1.590309831
43255,0.681792831,0.434714539,434,0.892409418
43256,0.732050808,0.448016878,434,1.590309831
43257,0.414213562,0.160637759,434,0.892409418
43258,0.732050808,0.339553733,434,1.590309831
43259,1,0.263780025,434,0.892409418
43260,0.414213562,0.495640115,434,0.534841439
43263,0.681792831,0.441919649,434,0.381974666
43264,1,0.25992105,434,1.590309831
43265,0.681792831,0.257315183,434,0.381974666
43266,1,0.25992105,434,1.059231984
43267,0.414213562,0.25992105,434,0.993962719
43268,0.414213562,0.25992105,434,0.534841439
43270,0.414213562,0.25992105,434,1.590309831
43272,0.414213562,0.122462048,434,0.534841439
43273,0.414213562,0.414213562,434,0.892409418
43274,0.414213562,0.509489871,434,1.059231984
43277,0.414213562,0.571243629,434,0.993962719
43278,1,0.414213562,434,1.059231984
43279,0.414213562,0.503598227,434,0.892409418
43280,1,0.461141174,434,1.059231984
43282,1,0.503598227,434,0.534841439
43283,0.414213562,0.291313016,434,1.661639413
43284,1,0.781797436,434,1.059231984
43285,0.681792831,0.521006034,434,0.993962719
43288,0.681792831,0.587401052,434,0.534841439
43289,0,0.448016878,434,1.665552211
43290,0.414213562,0.539890322,434,0.534841439
43291,1,0.436388287,434,0.892409418
43293,1,0.511700296,434,0.381974666
43294,0.414213562,0.414213562,434,1.059231984
43295,0.732050808,0.418545116,434,0.381974666
43296,0.414213562,0.25992105,434,1.590309831
43297,0.414213562,0.549358604,434,0.892409418
43298,0.414213562,0.503598227,434,0.534841439
43300,0.224744871,0.842914183,434,1.518512621
43301,0.414213562,0.471958153,434,0.993962719
43302,1,0.282240766,434,1.590309831
43303,0.681792831,0.45068606,434,0.892409418
43304,0.414213562,0.512591367,434,0.534841439
43305,0.732050808,0.513578378,434,0.892409418
43306,0.681792831,0.425620666,434,1.590309831
43307,1,0.122462048,434,0.381974666
43308,1,0.481347607,434,0.534841439
43309,0.456475315,0.608958051,434,1.661639413
43310,0.732050808,0.46476345,434,1.590309831
43311,0.414213562,0.414213562,434,1.665552211
43313,0.732050808,0.503598227,434,1.665552211
43314,0.681792831,0.62545545,434,0.534841439
43315,1,0.396189514,434,0.993962719
43316,0.681792831,0.592372246,434,1.518512621
43317,0.414213562,0.340564816,434,1.665552211
43318,0.681792831,0.444031128,434,1.059231984
43319,1,0.122462048,434,1.661639413
43320,0.414213562,0.436388287,434,1.590309831
43321,0.414213562,0.654923986,434,1.665552211
43322,0.414213562,0.457370414,434,0.892409418
43323,0.414213562,0.414213562,434,0.534841439
43324,0.681792831,0.410318949,434,0.892409418
43325,1,0.406734844,434,1.518512621
43326,0.414213562,0.309275791,434,0.381974666
43327,0.224744871,0.456252408,434,0.607650553
43328,0.414213562,0.503598227,434,0.381974666
43329,0.414213562,0.441919649,434,1.059231984
43330,0.224744871,0.45068606,434,0.892409418
43331,0.414213562,0.25992105,434,1.059231984
43332,1,0.369142754,434,1.665552211
43333,0.414213562,0.122462048,434,0.534841439
43334,1,0.394194839,434,1.665552211
43335,0.414213562,0.409861261,434,1.059231984
43339,0.681792831,0.348104638,434,1.518512621
43341,1,0.414560622,434,0.534841439
43342,0.681792831,0.385112882,434,0.381974666
43343,0.414213562,0.414213562,434,1.590309831
43344,0.414213562,0.312611588,434,0.892409418
43345,0.414213562,0.414213562,434,1.059231984
43346,0.681792831,0.268835381,434,1.665552211
43347,0,0.503598227,434,0.534841439
43348,1,0.386722549,434,1.661639413
43349,0.681792831,0.414213562,434,1.518512621
43350,0.414213562,0.711758554,434,0.892409418
43351,0,0.284604367,434,0.607650553
43352,0.681792831,0.443344638,434,1.665552211
43353,0.414213562,0.284604367,434,1.518512621
43354,0.414213562,0.243863448,434,0.892409418
43355,0.681792831,0.441919649,434,1.518512621
43356,0.414213562,0.381925693,434,0.892409418
43358,0,0.764903912,434,0.892409418
43359,1,0.511448493,434,1.665552211
43360,1,0.489605703,434,1.518512621
43361,0.414213562,0.564135888,434,1.518512621
43362,0.414213562,0.509956267,434,1.661639413
43363,0.414213562,0.532527047,434,1.590309831
43364,0.414213562,0.676420244,434,1.665552211
43365,1,0.25992105,434,0.534841439
43366,0.681792831,0.32829465,434,1.665552211
43367,0.681792831,0.708706946,434,0.534841439
43368,0.681792831,0.302771836,434,0.993962719
43369,0.414213562,0.414213562,434,0.607650553
43370,0.681792831,0.452121677,434,0.892409418
43371,0.681792831,0.400805163,434,0.534841439
43372,0.414213562,0.336783163,434,1.661639413
43373,0.681792831,0.484036857,434,0.892409418
43374,1,0.25992105,434,0.607650553
43375,0.732050808,0.284604367,434,1.665552211
43376,1,0.208238268,434,0.607650553
43377,0.681792831,0.310563818,434,0.381974666
43378,0.456475315,0.52136087,434,1.661639413
43379,1,0.25992105,434,1.661639413
43380,0.732050808,0.498250232,434,0.534841439
43381,0.681792831,0.25202095,434,0.993962719
43383,1,0.414213562,434,0.381974666
43384,0.456475315,0.364446874,434,1.590309831
43385,1,0.25992105,434,0.993962719
43386,0.732050808,0.398763161,434,1.059231984
43387,0.681792831,0.359765935,434,0.381974666
43388,0.732050808,0.347697792,434,1.059231984
43389,0.681792831,0.62446159,434,0.381974666
43390,0,0.560277297,434,1.665552211
43391,0.681792831,0.270083624,434,0.381974666
43392,0.456475315,0.430241944,434,1.590309831
43393,0,0.355269823,434,0.892409418
43395,0.732050808,0.471958153,434,1.518512621
43396,0.681792831,0.505653738,434,0.993962719
43397,0.681792831,0.488634326,434,1.518512621
43398,0.681792831,0.284604367,434,0.892409418
43399,0.681792831,0.446336063,434,0.534841439
43400,1,0.479300122,434,0.892409418
43401,0.414213562,0.641389659,434,1.590309831
43403,1,0.43502484,434,0.607650553
43405,0.681792831,0.538596738,434,1.518512621
43406,0.414213562,0.480146774,434,0.381974666
